"Numero","IDM","SECTOR","SECCION","CIUDAD","NSE_CS2_1","NSE","EDAD","SEXO","OCUPACION","ZONAS","LOCALIDAD_COMUNA","MANZANA","F1","F0","F01","CS1","CS2","CS2_C_1","CS2A","CS3","H1","CS3_18","CS2_1","CS4","CS5","AG1","AG2","CV1","CO2","CO4","CO1_1","CO1_2","CO1_3","AL1","AL2","CS7A","CS7A_C_1","CS7B","CS7B_C_1","ED25_1","ED25_2","ED25_3","ED25_4","ED25_6","ED25_7","ED25_89","COD_ED25","ED5A","ED1C_1","ED1C_2","ED1C_3","ED4","ED8","SA2","SA3","SA4","SA22","SP1","SP2","SP3","SP5","SP6","SP7","SP8","VS0","VS2","VS4","VS6","VS6A_1","VS6A_2","VS6A_3","VS6A_4","VS6A_5","VS7","VS8","VS9_1","VS9_2","VS9_3","VS9_4","VS9_5","VS9_6","VS9_7","VS9_8","VS9_9","VS9_10","VS9_11","VS9_12","CV4","VS15","VS17","VS18","JCV1_1","JCV1_2","JCV1_3","JCV1_4","JCV1_5","JCV1_6","JCV1_7","JCV2_1","JCV2_2","JCV2_3","JCV2_4","JCV2_5","JCV2_6","JCV2_7","JCV3_1","JCV3_2","JCV3_3","JCV3_4","JCV3_5","JCV3_6","JCV3_7","JCV3_8","JCV3_9","JCV3_10","JCV3_2_1","JCV3_2_2","JCV3_2_3","JCV3_2_4","JCV3_2_5","JCV3_2_6","JCV3_2_7","JCV3_2_8","JCV3_2_9","JCV3_2_10","JCV4","JCV5_a","JCV5_b","JCV5_c","JCV_d","JCV5_e","JCV5_f","JCV5_g","JCV6","JCV7","PC7G_1","PC7G_2","PC7G_3","PC7G_4","PC7G_5","PC7G_6","PC7G_7","PC7G_8","PC7G_9","PC7G_10","PC7G_11","PC7G_12","PC7G_13","PC7G_14","PC7G_15","PC7G_16","RC1_1","RC1_2","RC1_3","RC1_4","RC1_5","RC1_6","RC1_7","RC1_8","RC1_9","RC1_10","RC1_11","RC1_12","RC1_13","RC1_14","RC1_15","RC3_1","RC3_3","RC3_9","RC3_10","RC3_30","RC4_2","RC4_3","RC4_4","RC4_5","RC4_6","RC4_7","RC4_8","RC4_9","RC4_10","RC4_11","RC4_20","RC5_5","RC5_6","RC5_9","RC5_40","RC5_14","RC5_15","RC5_16","RC5_24","RC5_41","RC5_42","RC5_45","RC5_48","RC5_49","CR1_1","CR1_2","CR1_3","CR1_4","CR1_5","CR1_6","CR1_7","CR1_8","CR1_9","CR1_10","CR1_11","CR2","CR3_1","CR3_2","CR3_3","CR3_4","CR3_5","CR3_6","CR3_7","CR4","MV2","MV3","MV4","MV6","MV22","EP1","MA4_a","MA4_b","MA4_c","MA4_d","MA4_e","MA4_f","MA4_g","MA13_1","MA13_2","MA13_3","MA13_4","MA13_5","MA13_6","MA13_7","MA13_8","MA13_9","MA13_10","GP1_87","GP1_85","GP1_89","GP1_92","GP1_98","GP1_99","GP1_100","GP1_102","GP1_106","GP1_113","GP1_107","GP1_648","PR1A_1","PR1A_2","PR1A_3","GG1","GG2","GG3","CV5","GG7","COY10","CC2","CC5","MC8A_1_1","MC8A_1_2","MC8A_1_3","BOG_MC1","BOG_MC2","BOG_MC3","BOG_MC4","BOG_MC5_1","BOG_MC5_2","BOG_MC5_3","BOG_MC5_4","BOG_MC5_5","BOG_PI1_1","BOG_PI1_2","BOG_PI1_3","BOG_PI1_4","BOG_PI1_5","BOG_PI2","BOG_PI3","P01AUT1","P02AUT2","COD_BARRIO","INCIDENCIAS_1","INCIDENCIAS_2","INCIDENCIAS_3","INCIDENCIAS_4","INCIDENCIAS_6","INCIDENCIAS_7","INCIDENCIAS_8","OBSERVACIONES_INCIDENCIAS","GEOLOCATION_LATITUDE","GEOLOCATION_LONGITUDE","PON"
139369,"918","3103","2",11001,3,3,2,1,1,4,17,"18",1,1,1,1,1,26,2,1,8,3,3,5,1,2,4,4,4,2,4,5,2,2,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,1,2,5,1,4,4,3,5,5,5,3,5,4,4,2,8,NA,NA,NA,NA,3,4,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,2,3,1,3,1,3,1,1,2,1,2,2,1,2,1,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,3,3,3,4,3,6,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,4,4,4,3,4,4,3,4,2,4,4,3,3,1,1,1,1,1,2,1,2,3,1,1,4,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,3,4,6,7,NA,NA,5,1,7,5,4,3,4,2,2,1,2,4,2,2,2,4,7,11,49,NA,NA,NA,NA,NA,3,3,1,3,1,2,1,3,1,3,3,3,110,1,113,3,NA,NA,3,3,2,1,4,1,2,4,3,4,4,2,5,2,4,3,1,2,4,1,2,1,3,0,1,1,11,12,8,5,0,0,0,0,"No","4.5989538","-74.0685383",0.491672458860074
139370,"918","3103","2",11001,3,3,2,2,1,4,17,"6",1,1,1,2,1,26,2,1,1,4,3,6,1,1,3,2,5,2,5,5,3,2,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,1,2,3,1,4,5,5,2,5,5,4,5,4,4,2,9,NA,NA,NA,NA,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,1,2,2,2,1,3,2,2,2,2,2,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,3,3,5,1,3,1,12,4,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,3,2,5,5,5,5,5,5,1,5,1,3,3,5,1,1,1,5,1,5,1,3,1,1,1,1,1,2,3,5,9,NA,NA,NA,NA,NA,NA,5,2,3,4,5,6,7,NA,4,1,13,5,5,5,5,2,1,5,4,2,1,1,2,13,6,7,11,49,NA,NA,NA,NA,1,2,1,3,2,3,3,3,3,3,3,3,2,116,110,1,1,3,1,3,1,2,3,5,NA,NA,1,0,2,0,1,3,4,5,2,5,4,2,3,1,4,0,1,1,191,42,12,12,0,0,0,0,"No","4.6002891","-74.0675229",0.594094620817991
139371,"918","3103","2",11001,3,3,1,2,3,4,17,"10",1,1,1,2,1,19,1,6,1,3,3,5,3,2,3,2,3,2,1,2,1,2,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,1,3,2,1,3,4,4,3,3,3,2,2,2,2,2,9,NA,NA,NA,NA,3,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,3,2,2,2,2,3,3,1,1,2,1,2,1,1,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,3,5,4,3,3,4,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,3,3,3,3,2,2,2,2,2,3,2,4,2,4,2,4,3,3,3,3,3,1,1,1,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,90,NA,NA,NA,NA,NA,NA,3,3,13,4,3,3,2,1,1,1,2,1,1,2,2,4,6,7,11,49,NA,NA,NA,NA,2,2,1,1,2,2,2,2,2,2,3,2,1,30,114,2,1,2,2,3,2,2,1,1,2,NA,1,2,1,3,5,1,2,4,3,2,2,2,2,2,4,1,1,1,191,25,8,8,0,0,0,0,"No","4.6004324","-74.0675983",0.339770184217531
139372,"918","3103","2",11001,3,3,1,1,3,4,17,"10",1,1,1,1,1,21,1,3,4,3,3,6,3,2,5,3,4,2,2,3,2,2,NA,0,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,4,5,1,2,4,1,5,4,5,5,2,3,3,5,4,3,2,9,NA,NA,NA,NA,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,1,1,2,1,2,2,1,1,2,2,1,2,2,2,2,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,5,3,2,5,3,5,4,1,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,3,3,2,2,2,2,2,1,3,3,2,2,4,2,2,2,5,3,2,3,2,1,4,2,4,10,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,6,7,NA,NA,NA,NA,3,1,13,1,5,3,2,1,3,4,1,1,1,3,13,5,11,NA,NA,NA,NA,NA,NA,NA,3,2,3,1,3,3,3,3,2,3,3,2,1,4,113,2,1,1,1,3,3,2,3,1,NA,NA,2,3,6,4,5,4,2,3,1,1,4,3,2,4,4,2,1,1,191,12,5,4,0,0,0,0,"No","4.6004424","-74.0676555",0.281193661864098
139373,"235","1405","1",11001,3,3,5,2,1,3,4,"7",1,1,1,2,1,56,5,5,1,3,3,5,1,2,2,3,4,2,1,4,3,2,NA,1,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,5,4,1,5,1,3,5,5,5,5,1,5,3,5,5,4,2,28,NA,NA,NA,NA,5,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,1,4,5,1,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,4,1,1,1,4,4,1,1,1,1,4,5,5,5,3,5,5,5,3,5,5,5,5,5,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,6,7,NA,NA,NA,NA,4,2,3,4,5,5,3,3,1,1,1,2,1,1,2,13,4,5,49,NA,NA,NA,NA,NA,1,1,1,1,2,2,1,2,2,1,2,2,109,114,111,2,1,1,1,5,4,2,1,1,12,NA,4,1,7,3,2,3,4,1,5,1,1,1,4,4,3,2,1,1,167,3,2,0,0,0,0,0,"Ng","4.5685901","-74.0983577",0.388048357128248
139378,"918","3103","2",11001,3,3,1,2,3,4,17,"10",1,1,1,2,1,18,1,5,1,3,3,5,3,1,2,4,5,2,2,4,2,2,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,4,4,2,5,5,5,5,5,5,4,5,4,5,2,12,NA,NA,NA,NA,5,4,13,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,2,1,2,1,2,2,1,2,2,1,2,2,2,2,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,3,3,4,2,4,1,4,3,5,6,9,10,12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,3,3,3,4,3,2,2,2,3,3,2,2,2,4,5,3,4,5,4,3,5,2,4,3,4,4,2,3,6,8,10,12,NA,NA,NA,NA,NA,4,2,3,4,5,6,7,NA,4,1,1,3,4,3,4,2,3,3,3,1,1,1,2,13,4,5,6,7,11,NA,NA,NA,1,1,1,1,2,1,1,2,2,2,2,2,4,114,112,2,3,2,3,4,3,1,3,3,48,16,2,4,4,4,1,5,2,3,4,3,4,2,3,2,4,1,1,1,11,3,0,0,0,0,0,0,"No","4.6004066","-74.0676323",0.339770184217531
139399,"175","1328","3",11001,1,1,5,1,1,3,5,"21",1,1,1,1,1,66,5,1,2,4,1,3,1,2,5,4,2,1,3,3,4,1,2,1,2,0,NA,NA,2,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,99,1,5,5,1,2,1,4,4,1,4,90,5,4,4,1,NA,NA,NA,NA,NA,5,3,5,7,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,NA,2,1,1,1,1,2,1,1,2,1,2,2,2,1,2,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,2,2,2,2,1,2,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,4,5,6,7,9,NA,NA,NA,NA,NA,NA,NA,4,3,4,2,5,5,5,5,4,4,4,5,5,3,4,3,4,4,2,5,5,5,4,4,4,5,3,5,2,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,90,NA,NA,NA,NA,NA,NA,3,1,1,5,4,4,4,3,3,4,3,5,2,2,5,6,7,11,NA,NA,NA,NA,NA,NA,1,1,1,1,1,3,1,1,1,1,1,1,30,112,54,3,NA,NA,4,4,4,4,NA,15,NA,NA,2,1,4,5,2,4,3,1,5,5,5,1,1,5,3,1,1,1,22,4,2,0,0,0,0,0,"Ninguna","4.5020651","-74.0878601",0.52450492417996
139408,"176","1328","4",11001,1,1,2,1,1,3,5,"11",1,1,1,1,1,32,2,2,5,5,1,4,1,2,3,4,3,2,3,3,3,2,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,2,NA,NA,2,1,1,4,4,1,4,3,3,3,2,2,23,NA,NA,NA,NA,4,2,1,13,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,2,2,2,1,1,2,1,2,2,1,1,2,1,2,1,2,3,4,5,6,8,10,NA,NA,NA,2,3,4,5,6,8,10,NA,NA,NA,3,5,5,5,5,5,5,5,1,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,3,3,4,3,3,2,3,2,2,3,2,2,2,2,2,3,1,2,1,2,3,1,2,1,2,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,NA,NA,NA,NA,NA,3,2,1,2,3,4,3,2,3,1,4,1,1,1,13,5,11,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,111,2,1,2,1,2,2,3,3,1,2,2,27,NA,2,2,4,6,2,5,1,3,4,3,2,3,2,3,3,1,1,1,22,3,0,0,0,0,0,0,"Ninguna","4.5020269","-74.0879123",1.62919787304117
139411,"235","1405","1",11001,3,3,1,2,1,3,4,"7",1,1,1,2,1,20,1,5,3,3,3,4,1,2,3,4,3,2,1,5,1,2,NA,1,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,5,3,1,1,5,1,5,3,5,5,3,5,90,5,5,5,2,4,NA,NA,NA,NA,5,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,1,1,1,2,2,1,1,2,2,2,1,2,2,2,3,8,NA,NA,NA,NA,NA,NA,NA,NA,3,8,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,1,1,5,5,1,4,3,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,5,1,5,5,1,1,3,5,5,5,1,1,5,5,5,5,1,4,1,1,4,1,1,3,5,9,11,12,NA,NA,NA,NA,NA,NA,NA,5,4,5,NA,NA,NA,NA,NA,5,1,1,1,3,3,3,2,3,1,1,1,1,3,13,5,6,49,NA,NA,NA,NA,NA,NA,1,1,2,1,1,3,1,3,2,1,3,3,113,109,114,2,1,3,3,3,4,2,3,2,3,4,1,4,7,5,3,5,1,2,4,3,1,1,1,2,3,1,1,1,167,20,10,5,0,0,0,0,"Ninguna","4.5681856","-74.0988002",0.83016311828236
139437,"176","1328","4",11001,1,1,4,1,1,3,5,"12",1,1,1,1,1,55,4,2,1,3,1,3,1,2,3,4,2,1,3,4,4,2,NA,0,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,5,99,1,5,4,2,3,3,4,3,3,4,90,3,4,3,1,NA,NA,NA,NA,NA,4,4,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,1,1,1,1,2,1,1,1,1,1,2,2,2,2,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,3,3,3,1,1,2,4,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,4,1,1,1,3,1,2,2,1,3,2,2,3,1,1,1,2,1,3,1,2,1,1,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,3,2,1,3,5,5,1,1,1,1,1,1,1,1,5,7,11,NA,NA,NA,NA,NA,NA,NA,1,1,3,3,1,1,1,1,1,3,3,3,114,2,108,3,NA,NA,3,5,4,4,NA,5,NA,NA,1,5,3,2,5,2,3,1,4,5,5,1,5,2,4,2,1,1,22,3,0,0,0,0,0,0,"Ninguna","4.5020022","-74.0879483",0.687890200576553
139440,"176","1328","4",11001,1,1,4,1,1,3,5,"11",1,1,1,1,1,49,4,1,1,2,1,4,1,1,5,5,3,2,5,5,5,2,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,1,2,5,1,5,3,5,4,3,5,3,5,2,1,2,23,NA,NA,NA,NA,3,2,6,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,1,2,4,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,3,2,1,3,3,4,2,2,5,2,3,2,5,1,5,1,5,4,5,5,5,1,3,3,2,2,1,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,6,NA,NA,NA,NA,NA,2,2,2,1,4,3,3,2,1,2,4,1,1,1,2,5,6,49,NA,NA,NA,NA,NA,NA,1,1,1,1,2,2,2,2,1,1,3,3,108,114,67,2,1,1,1,3,2,2,2,31,NA,NA,3,5,7,4,5,1,4,2,3,2,1,3,1,1,4,1,1,1,22,1,0,0,0,0,0,0,"Ninguna","4.5020216","-74.0879535",0.687890200576553
139450,"918","3103","2",11001,3,3,1,1,3,4,17,"10",1,1,1,1,1,22,1,3,1,2,3,6,3,2,3,3,3,2,2,3,2,2,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,2,3,1,4,4,4,3,3,4,4,4,2,3,1,NA,NA,NA,NA,NA,4,3,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,2,2,2,1,1,1,3,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,4,4,5,4,5,4,2,1,5,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,6,8,9,10,11,13,NA,NA,NA,NA,NA,NA,2,2,3,3,3,4,4,4,4,3,3,3,4,3,4,2,4,3,5,5,5,5,4,5,4,5,4,4,4,2,3,5,6,9,NA,NA,NA,NA,NA,NA,4,2,4,5,7,NA,NA,NA,4,1,1,3,5,3,3,2,1,3,3,1,1,1,13,6,7,11,49,NA,NA,NA,NA,NA,1,1,1,1,2,2,1,3,1,1,3,2,111,1,108,2,1,1,1,5,3,2,3,27,NA,NA,2,1,7,2,2,3,1,5,4,2,2,2,4,2,3,2,2,1,191,4,0,0,0,0,0,0,"No","4.6002745","-74.0677417",0.281193661864098
139474,"918","3103","2",11001,3,3,3,2,1,4,17,"10",1,1,1,2,1,38,3,3,1,5,3,6,1,2,3,2,3,2,2,4,3,2,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,1,5,3,2,3,4,3,3,4,90,4,3,3,3,3,4,NA,NA,NA,NA,5,1,2,124,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,2,2,2,1,1,2,2,2,1,2,2,2,2,1,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,5,3,3,4,4,3,1,4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,3,3,2,2,1,2,1,2,2,3,2,3,1,4,3,2,4,5,3,1,4,4,2,1,4,3,2,6,9,11,12,NA,NA,NA,NA,NA,NA,5,2,3,4,6,7,NA,NA,5,2,1,2,5,3,1,2,2,1,2,1,1,1,2,13,4,5,6,7,11,49,NA,NA,1,1,1,1,1,2,1,2,2,1,1,3,114,109,1,2,2,1,2,5,3,2,2,1,NA,NA,1,1,6,3,1,2,4,3,5,1,2,2,1,3,4,1,1,1,191,0,1,0,0,0,0,0,"No","4.6002991","-74.0675496",0.379021705915726
139475,"236","1405","2",11001,2,3,1,1,3,3,4,"4",1,1,2,1,1,18,1,5,1,2,2,5,3,1,3,2,4,2,1,4,1,2,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,5,2,5,3,3,3,2,5,3,3,2,2,1,NA,NA,NA,NA,NA,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,3,2,2,1,2,1,1,1,2,2,1,2,2,1,1,404,406,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,3,3,2,1,1,4,6,3,4,7,9,11,12,13,15,16,NA,NA,NA,NA,NA,NA,NA,NA,5,11,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,3,4,4,3,3,3,2,3,4,2,3,2,3,2,2,2,5,4,3,3,2,4,2,2,2,5,6,9,12,NA,NA,NA,NA,NA,NA,NA,3,6,7,NA,NA,NA,NA,NA,4,1,1,2,3,5,2,2,2,3,2,3,2,2,4,5,7,11,49,NA,NA,NA,NA,NA,1,1,1,1,2,3,1,3,3,1,3,2,112,116,5,1,3,4,3,3,2,1,4,29,NA,NA,1,5,5,5,3,1,2,4,5,2,2,3,3,3,3,1,2,1,167,10,3,0,0,0,0,0,"No","4.5689099","-74.0973242",0.777570324888744
139477,"236","1405","2",11001,3,3,4,1,1,3,4,"4",1,1,1,1,1,48,4,3,2,4,3,5,1,2,3,4,3,2,5,4,5,2,NA,1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,99,1,5,4,1,5,5,5,4,4,5,3,3,4,4,1,NA,NA,NA,NA,NA,5,4,2,7,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,1,2,2,1,1,1,3,3,2,1,1,2,2,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,3,3,3,3,3,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,4,3,3,3,4,3,3,3,3,4,3,3,3,5,4,3,1,5,5,5,5,5,5,4,5,3,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,90,NA,NA,NA,NA,NA,NA,4,2,1,3,5,5,2,1,1,1,2,1,1,2,2,4,5,6,7,11,49,NA,NA,NA,1,1,1,1,2,3,1,3,1,2,1,3,1,5,113,1,4,4,4,5,2,2,3,18,NA,NA,2,1,6,5,3,1,5,4,2,4,1,3,5,4,4,1,1,1,167,20,8,5,0,0,0,0,"Ninguna","4.5688689","-74.0973695",0.461574627197499
139492,"236","1405","2",11001,3,3,4,2,1,3,4,"5",1,1,2,2,1,48,4,1,3,5,3,4,1,2,3,3,4,2,4,3,3,2,NA,0,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,4,1,5,4,1,5,5,5,5,2,5,5,5,5,4,2,12,NA,NA,NA,NA,5,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,2,2,1,1,1,1,1,3,1,1,2,2,2,2,2,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,3,3,1,4,1,1,3,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,4,1,2,3,1,3,3,1,2,4,1,3,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,6,7,NA,NA,NA,NA,5,1,1,3,3,3,5,2,2,2,3,2,1,3,13,5,6,7,11,48,49,NA,NA,NA,1,1,2,1,2,3,1,2,2,1,3,3,5,1,108,2,1,1,1,5,4,3,3,19,NA,NA,2,4,4,5,2,1,5,4,3,2,2,1,1,1,3,1,2,1,167,9,4,0,0,0,0,1,"No","4.5683679","-74.0982344",0.508926894510462
139497,"444","2419","2",11001,2,2,1,1,3,2,19,"11",1,1,1,1,1,20,1,3,1,3,2,5,3,1,2,4,4,2,3,5,2,2,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,3,1,4,4,4,4,3,4,3,4,2,3,1,NA,NA,NA,NA,NA,5,3,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,1,1,3,1,1,1,1,2,2,1,2,2,2,2,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,4,5,4,4,3,3,1,4,14,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,4,5,6,7,9,10,13,14,NA,NA,NA,NA,4,3,4,3,3,3,5,5,4,5,3,5,5,4,3,4,3,3,3,4,4,4,3,4,2,4,1,3,2,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,6,NA,NA,NA,NA,3,1,7,5,2,3,3,2,3,3,2,2,3,3,4,5,7,11,49,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,3,1,1,3,3,1,112,2,4,2,3,4,3,3,1,3,45,NA,NA,2,2,3,1,4,3,1,2,5,3,3,3,2,4,3,1,2,1,310,25,19,12,0,0,0,0,"Ninguno","4.5782651","-74.1531124",1.09273471884507
